	pert_id	pert_iname	inchi_key_prefix	inchi_key	canonical_smiles	pubchem_cid
13413	BRD-K63671514	BRD-K63671514	YJKUDHPPBXQQCK	YJKUDHPPBXQQCK-RYRKJORJSA-N	COc1ccccc1CNC(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)CN(C)C)C=C1	54638432
13414	BRD-K63675182	triflupromazine	XSCGXQMFQXDFCW	XSCGXQMFQXDFCW-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F	-666
13415	BRD-K63684048	BRD-K63684048	PFBNECICYFISDX	PFBNECICYFISDX-QFIPXVFZSA-N	COCC(=O)N1C[C@@]2(C1)CN(Cc1cccc(F)c1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C	60189961
13416	BRD-K63686806	BRD-K63686806	KEOFNYFHDQHRAV	KEOFNYFHDQHRAV-VPYPWEPUSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)OCc3ccccc3-c4ccccc4C1=O	56835207
13417	BRD-K63697730	BRD-K63697730	BBHILODFYYTXCM	BBHILODFYYTXCM-YHTNOUMASA-N	CC(=CCc1c(O[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c3C(=O)C[C@H](Oc13)c4ccc(O)cc4)C	23955913
13418	BRD-K63711119	BRD-K63711119	RQZQZBODUVFKHC	RQZQZBODUVFKHC-VDGAXYAQSA-N	COc1ccc(NC(=O)N2CC[C@@H]3[C@H]2c2cc(Br)ccc2N(C)[C@H]3CO)cc1	54665092
13419	BRD-K63712590	BRD-K63712590	VTIQOPXBRQFVHQ	VTIQOPXBRQFVHQ-UHFFFAOYSA-N	COc1ccc(cc1)-c1csc(NC(=O)CSc2nnc3c(C)cc4ccccc4n23)n1	1374043
13420	BRD-K63724542	BRD-K63724542	KJLVFPZXKUGLPF	KJLVFPZXKUGLPF-VDIFYOHGSA-N	C\C=C\c1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1C#N)C(=O)CN1CCOCC1	54649942
13421	BRD-K63731274	BRD-K63731274	QVBIDJFZXMTPPC	QVBIDJFZXMTPPC-DLVCFXQMSA-N	COC(=O)C[C@@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4ccccc4F)cc3C(=O)N2C)O1	54654522
13422	BRD-K63733272	BRD-K63733272	RQWMQWHENJCHFR	RQWMQWHENJCHFR-YDHSSHFGSA-N	COc1cccc(CN(C)C[C@@H]2OCc3cn(CCCC(=O)N(C[C@@H]2C)[C@@H](C)CO)nn3)c1	44505062
13423	BRD-K63736853	acipimox	DJQOOSBJCLSSEY	DJQOOSBJCLSSEY-UHFFFAOYSA-N	Cc1cnc(c[n+]1[O-])C(O)=O	5310993
13424	BRD-K63750851	mycophenolic-acid	HPNSFSBZBAHARI	HPNSFSBZBAHARI-RUDMXATFSA-N	COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O	446541
13425	BRD-K63757709	BRD-K63757709	UEIRNIQKIBOUIF	UEIRNIQKIBOUIF-RLSLOFABSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccn2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4	54618221
13426	BRD-K63764020	BRD-K63764020	NNCUELMFBOQLAJ	NNCUELMFBOQLAJ-HKBOAZHASA-N	CCCNC(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2CC2CCCCC2)c2ccccc12	54652623
13427	BRD-K63770300	BRD-K63770300	DKCWJRKSDJZRQP	DKCWJRKSDJZRQP-UHFFFAOYSA-N	Oc1cccc2cc(cnc12)-c1ccncc1	56643207
13428	BRD-K63784565	10-hydroxycamptothecin	HAWSQZCWOQZXHI	HAWSQZCWOQZXHI-FQEVSTJZSA-N	CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)cc4cc3Cn1c2=O	97226
13429	BRD-K63792901	arecaidine-but-2-ynyl-ester	LBFWTPRSXIRKMZ	LBFWTPRSXIRKMZ-UHFFFAOYSA-N	CC#CCOC(=O)C1=CCCN(C)C1	-666
13430	BRD-K63798874	BRD-K63798874	USGDOGGJJOICMT	USGDOGGJJOICMT-QZNHQXDQSA-N	OC[C@H]1O[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)C=C[C@H]1NC(=O)c1cnccn1	54638447
13431	BRD-K63801873	BRD-K63801873	FIGGLCUVZRSRTI	FIGGLCUVZRSRTI-YFGINYGOSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)CCCCCC(=O)Nc5ccccc5N)cc4CC1=O	44507262
13432	BRD-K63806140	BRD-K63806140	NVEHITWFSBUOCD	NVEHITWFSBUOCD-BVYCBKJFSA-N	CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)-c1ccc(cc1)C#N)C(C)=O	54665042
13433	BRD-K63807676	BRD-K63807676	ZNOUXTLFAUQIIE	ZNOUXTLFAUQIIE-OUDXUNEISA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccnc2)Oc3ncc(cc3C1=O)c4cccc(C#N)c4	46903465
13434	BRD-K63809549	BRD-K63809549	OLAATLBQFXJPIK	OLAATLBQFXJPIK-ACXULAKISA-N	CC(C)(C)[S@@](=O)N1Cc2cc(nc(c2[C@H]1CCO)-c1cccc(c1)-c1ccncc1)C(=O)NCc1ccc2OCOc2c1	54649427
13435	BRD-K63811860	BRD-K63811860	JTIOTWTUDVMQPE	JTIOTWTUDVMQPE-VAMGGRTRSA-N	OC[C@H]1O[C@@H](CCNC(=O)Cc2ccccn2)CC[C@H]1NC(=O)Nc1ccc(Cl)cc1	54638529
13436	BRD-K63813530	BRD-K63813530	YSDDRAAKFDNITG	YSDDRAAKFDNITG-XCLNPWKQSA-N	C[C@@H](NC(=O)C[C@H]1CC[C@H](NC(=O)c2cccnc2)[C@H](CO)O1)c1ccccc1	54638891
13437	BRD-K63818532	BRD-K63818532	VYCGBAYEGCCJIH	VYCGBAYEGCCJIH-ZQRMPTRQSA-N	O[C@@H]1COC[C@@H]2O[C@H](CC(=O)NCc3ccc(Cl)cc3)CC[C@H]2N(Cc2cc(F)ccc2F)C1	54657614
13438	BRD-K63827443	BRD-K63827443	IXXIZSABFJAVRH	IXXIZSABFJAVRH-UNYYBDMVSA-N	COc1ccc(cc1)S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)CC[C@H]12	54657854
13439	BRD-K63828191	raloxifene	GZUITABIAKMVPG	GZUITABIAKMVPG-UHFFFAOYSA-N	Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1	-666
13440	BRD-K63828515	BRD-K63828515	TYGOPRMPKRHVEQ	TYGOPRMPKRHVEQ-UITIVDIESA-N	CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)C(=O)c3ccncc3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1	44488739
13441	BRD-K63832750	BRD-K63832750	WYYHNXRAZIWUBG	WYYHNXRAZIWUBG-IEOSBIPESA-N	COc1cccc(NC(=O)N(C)C[C@H]2OCc3ccccc3-c4ccccc4C(=O)N(C[C@H]2C)[C@H](C)CO)c1	54637655
13442	BRD-K63835783	desmethyl-DASB	DJNFICKJZRKHKZ	DJNFICKJZRKHKZ-UHFFFAOYSA-N	CNCc1ccccc1Sc1ccc(cc1N)[N+]#[C-]	73707561
13443	BRD-K63837190	BRD-K63837190	LTECXWQWCPQLLD	LTECXWQWCPQLLD-DDFCPOBKSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(=O)O)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	56835387
13444	BRD-K63841267	SA-247582	QQBXNGROOKAAKB	QQBXNGROOKAAKB-CEFNRUSXSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4ccc(NC(=O)CCC(F)(F)F)cc4CC1=O	44508028
13445	BRD-K63841469	BRD-K63841469	BTAIGOZCFZRKBT	BTAIGOZCFZRKBT-MCFFVMPBSA-N	CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@@H](C)NC[C@H]1C	54631984
13446	BRD-K63843509	BRD-K63843509	XBPCNRNKOXKUQA	XBPCNRNKOXKUQA-IFPZXYOKSA-N	OC[C@@H]1O[C@H](CC(=O)NCCc2ccccc2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)C5CCC5)cc34	54646394
13447	BRD-K63851915	BRD-K63851915	LNDCJTLPGUEJLJ	LNDCJTLPGUEJLJ-HJOGWXRNSA-N	COCC#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2CCCCN(C[C@@H]12)C(=O)NC1CCCC1	54666445
13448	BRD-K63853589	BRD-K63853589	VRBTUMPNFWEVOL	VRBTUMPNFWEVOL-CMTIAEDTSA-N	OC[C@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)Nc1ccccc1)c1ccc(cc1)C#CC1CCCCC1	60191458
13449	BRD-K63853782	BRD-K63853782	LOVSINJIWNBKBE	LOVSINJIWNBKBE-NNPDCFOJSA-N	C[C@H](NC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2CCC(F)(F)F)c1ccccc1	54660700
13450	BRD-K63860984	BRD-K63860984	JZQJXXSKGFWMTL	JZQJXXSKGFWMTL-IMBSVQIASA-N	CN1[C@@H]2CC[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O	54654241
13451	BRD-K63865470	BRD-K63865470	APKXKRHWPGHKNH	APKXKRHWPGHKNH-GGPKGHCWSA-N	CO[C@@H](CN(C)Cc1nccs1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1	54649084
13452	BRD-K63870957	BRD-K63870957	ZBKDHRFNQBVZSS	ZBKDHRFNQBVZSS-ASHZAFPQSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)Oc4cc(ccc4S1(=O)=O)C5=CCCCC5	54618275
13453	BRD-K63874012	thioperamide	QKDDJDBFONZGBW	QKDDJDBFONZGBW-UHFFFAOYSA-N	S=C(NC1CCCCC1)N1CCC(CC1)c1c[nH]cn1	3035905
13454	BRD-K63874400	BRD-K63874400	HTYMVBFWHRFNHK	HTYMVBFWHRFNHK-NRFANRHFSA-N	COc1ccc2c3c([C@H](CO)NC[C@]33CN(Cc4cc(on4)-c4ccccc4)C3)n(C)c2c1	60187750
13455	BRD-K63880531	BRD-K63880531	LFSFSXVVLAKPPY	LFSFSXVVLAKPPY-IXTDCBFRSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C1=O	54615105
13456	BRD-K63892915	BRD-K63892915	CGCMBOVQMWYHMO	CGCMBOVQMWYHMO-QNWVGRARSA-N	CCS(=O)(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC1CCCCC1	60191259
13457	BRD-K63898109	BRD-K63898109	GQNJFXBZXQABNJ	GQNJFXBZXQABNJ-SLFFLAALSA-N	CC(C)NC(=O)N1[C@@H](CO)[C@@H]([C@@H]1C#N)c1ccc(cc1)-c1ccc(F)cc1	54650093
13458	BRD-K63899271	biotin	YBJHBAHKTGYVGT	YBJHBAHKTGYVGT-FJXKBIBVSA-N	OC(=O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@H]12	6604653
13459	BRD-K63900355	BRD-K63900355	KDYLLPKCSGYBGM	KDYLLPKCSGYBGM-FUPPJEDESA-N	COCC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)C1CCCCC1	60191123
13460	BRD-K63903580	BRD-K63903580	AEHXNEHGWHBDEN	AEHXNEHGWHBDEN-UZINWLIJSA-N	CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)NC(C)C	54631339
13461	BRD-K63913457	eicosatrienoic-acid	AHANXAKGNAKFSK	AHANXAKGNAKFSK-PDBXOOCHSA-N	CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O	-666
13462	BRD-K63915849	AS-604850	SRLVNYDXMUGOFI	SRLVNYDXMUGOFI-YWEYNIOJSA-N	FC1(F)Oc2ccc(cc2O1)\C=C1/SC(=O)NC1=O	5287855
13463	BRD-K63915987	BRD-K63915987	YVELSDDXFCIBLA	YVELSDDXFCIBLA-UHFFFAOYSA-N	Nc1nc(N)c(nc1Cl)C(=O)NC(=N)NCc1ccc(Cl)cc1Cl	6610300
13464	BRD-K63921140	BRD-K63921140	ITUDOLAPOXZKHG	ITUDOLAPOXZKHG-STSQHVNTSA-N	CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)Cc3ccccc3)ccc2OC[C@H](C)NC[C@H]1C	54632147
13465	BRD-K63922933	BRD-K63922933	ZTKNNPSVJPUDLJ	ZTKNNPSVJPUDLJ-JBACZVJFSA-N	OC[C@@H]1O[C@H](CCNS(=O)(=O)Cc2ccccc2)CC[C@@H]1NS(=O)(=O)c1ccc(F)cc1	54638498
13466	BRD-K63923428	BRD-K63923428	UMFBOOTUKJSJFJ	UMFBOOTUKJSJFJ-LSQMVHIFSA-N	OC[C@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)-c1cccc(F)c1	60191087
13467	BRD-K63923597	barasertib-HQPA	QYZOGCMHVIGURT	QYZOGCMHVIGURT-UHFFFAOYSA-N	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	16007391
13468	BRD-K63926219	BRD-K63926219	KXSIODNMTPRENB	KXSIODNMTPRENB-PFSLXQJOSA-N	COC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)NC4CCCC4)cc23)[C@H](CO)O1	54646623
13469	BRD-K63933178	BRD-K63933178	JKLIXGQQXOXZKK	JKLIXGQQXOXZKK-ROXDYWFKSA-N	O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NC3Cc4ccccc4C3)CC[C@@H]2N(C1)C(=O)Cc1ccccc1	54657625
13470	BRD-K63938446	BRD-K63938446	ZGJMWZDWXNCIBA	ZGJMWZDWXNCIBA-YZZKKUAISA-N	CCCN1C[C@H](C)[C@@H](CN(C)C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@H]1C)OC	54631280
13471	BRD-K63938928	BRD-K63938928	MCWFXQXXVFZOIE	MCWFXQXXVFZOIE-UHFFFAOYSA-N	COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1	4020695
13472	BRD-K63944563	BRD-K63944563	DBVJKEGLTFFIFT	DBVJKEGLTFFIFT-QHAWAJNXSA-N	CCc1cnc(s1)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)C1=CCCCC1	54650154
13473	BRD-K63945320	dihydrosamidin	ALKTVPFKDYZFGA	ALKTVPFKDYZFGA-WOJBJXKFSA-N	CC(C)CC(=O)O[C@@H]1[C@H](OC(=O)C)c2c(OC1(C)C)ccc3ccc(=O)oc23	-666
13474	BRD-K63946052	BRD-K63946052	YLVWKLWKMUPGPR	YLVWKLWKMUPGPR-IXFSTUDKSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)CC(F)(F)F)OCc2ccccc2-c3ccccc3C1=O	54637789
13475	BRD-K63947305	BRD-K63947305	WESXQGCLCDUYEJ	WESXQGCLCDUYEJ-BHKDKARYSA-N	C/C=C/c1cnc2O[C@H](CN(C)C(=O)C3CCOCC3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1	54618821
13476	BRD-K63947990	BRD-K63947990	JNSFRWOELQVFNZ	JNSFRWOELQVFNZ-OYQVZKCKSA-N	C[C@@H](NC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1)c1ccccc1	54658327
13477	BRD-K63948704	BRD-K63948704	PTEFBLKOTMQJFG	PTEFBLKOTMQJFG-CVNGOIGYSA-N	C/C=C/c1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1	54618154
13478	BRD-K63954456	BRD-K63954456	VKGGBLHFFRIHKZ	VKGGBLHFFRIHKZ-UHFFFAOYSA-N	COc1cc(cc(Br)c1OCC(=O)O)c2nc3ccccc3s2	2202512
13479	BRD-K63964021	BRD-K63964021	GPWYEVCXUJXIOI	GPWYEVCXUJXIOI-ZQSLEGLSSA-N	CN1[C@@H]2CC[C@H](CC(=O)NCc3ccc4OCOc4c3)O[C@@H]2COc2ccc(NC(=O)c3ccccc3F)cc2C1=O	54654053
13480	BRD-K63968737	BRD-K63968737	OWPXWWCVMFAFIQ	OWPXWWCVMFAFIQ-SKPFHBQLSA-N	CO[C@@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO	54648988
13481	BRD-K63979671	etifenin	WNIDXAKKFOKNEF	WNIDXAKKFOKNEF-UHFFFAOYSA-N	CCc1cccc(CC)c1NC(=O)CN(CC(O)=O)CC(O)=O	170344
13482	BRD-K63979920	BRD-K63979920	ZVGZXOHQIINXMB	ZVGZXOHQIINXMB-IZVMNLJQSA-N	COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO	44490830
13483	BRD-K63987424	BRD-K63987424	YKBSBMDVZJDWJN	YKBSBMDVZJDWJN-CGCKEFBRSA-N	COc1ccccc1NC(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)NCCc3ccncc3)CC[C@H]12	54657959
13484	BRD-K63989441	BRD-K63989441	JATGFWCPGFHVCF	JATGFWCPGFHVCF-DFIYOIEZSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Oc2ccc3ccccc3c2)OCc4cn(CCCC1=O)nn4	44505001
13485	BRD-K63993117	BRD-K63993117	CZIHNRWJTSTCEX	CZIHNRWJTSTCEX-UHFFFAOYSA-N	CC(=O)Nc1ccc-2c(Cc3ccccc-23)c1	5897
13486	BRD-K64021372	BRD-K64021372	PKVMSJKEIKOOIO	PKVMSJKEIKOOIO-FQTZSRFZSA-N	C[C@@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)c4ccc5OCOc5c4)cc23)[C@H](CO)O1)c6ccccc6	54646124
13487	BRD-K64023191	BRD-K64023191	ZYUAJIZJWFLNII	ZYUAJIZJWFLNII-FYQCMVGJSA-N	CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCC3)cc2OC[C@@H](C)N(CC2CCCCC2)C[C@@H]1C	54632216
13488	BRD-K64024097	BRD-K64024097	HRMBUIZWNJTBSE	HRMBUIZWNJTBSE-UHFFFAOYSA-N	CC(=O)Nc1ccc(cc1)C(=O)Nc2ccc(C)cc2N	73055061
13489	BRD-K64034190	BRD-K64034190	JYXARMWTMOZTGK	JYXARMWTMOZTGK-VRESAINUSA-N	COc1ccc(CNC(=O)c2cc3CN([C@H](CCO)c3c(n2)-c2cccc(c2)-c2ccc(cc2)C#N)[S@](=O)C(C)(C)C)cc1	54649463
13490	BRD-K64040351	BRD-K64040351	CCWJWXJNOLFYBD	CCWJWXJNOLFYBD-NLFWHDTNSA-N	CN1[C@@H]2CC[C@H](CC(=O)NC3Cc4ccccc4C3)O[C@H]2COc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2C1=O	54654291
13491	BRD-K64044582	linoleamide	SFIHQZFZMWZOJV	SFIHQZFZMWZOJV-HZJYTTRNSA-N	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N	6435901
13492	BRD-K64052750	gefitinib	XGALLCVXEZPNRQ	XGALLCVXEZPNRQ-UHFFFAOYSA-N	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	123631
13493	BRD-K64058329	BRD-K64058329	FVBMANNWVHBCBY	FVBMANNWVHBCBY-BUEREQSYSA-N	COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4ccccc4)cccc3C(=O)N(C[C@H]2C)[C@@H](C)CO	44500012
13494	BRD-K64062072	BRD-K64062072	YCMWBXHYJYTYML	YCMWBXHYJYTYML-PUDUKCIHSA-N	COc1ccc(cc1)S(=O)(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@H]2C1)c1ccc(cc1)\C=C\C	54666626
13495	BRD-K64070950	BRD-K64070950	BVCIWUWSCCLIPT	BVCIWUWSCCLIPT-HOZJOUCCSA-N	CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2OC[C@@H](C)N(CC2CC2)C[C@H]1C	54632170
13496	BRD-K64075070	BRD-K64075070	YAQCSVWFCUIVLJ	YAQCSVWFCUIVLJ-KYTVRQNUSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CC2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	54638003
13497	BRD-K64099269	BRD-K64099269	GNLIZSFOCYRQDY	GNLIZSFOCYRQDY-BATDWUPUSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O	44492383
13498	BRD-K64100337	BRD-K64100337	WJAIMBKFVIKGAD	WJAIMBKFVIKGAD-VRUMLPLGSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)N3CCCCC3)OCc4cnnn4CCCC1=O	44505203
13499	BRD-K64106162	BRD-K64106162	QABZKECKKQKKQZ	QABZKECKKQKKQZ-ZCFIWIBFSA-N	C[C@@H]1CC(=O)NN=C1c1ccc(N)c(c1)[N+]([O-])=O	7060079
13500	BRD-K64119425	BRD-K64119425	UHEZHVIWXIFSSE	UHEZHVIWXIFSSE-STROYTFGSA-N	COc1ccc(cc1)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2[C@@H]1CN(CC2=O)C(=O)c1ccc(F)cc1	60189248
13501	BRD-K64120525	BRD-K64120525	UGRHUCUWEJLITN	UGRHUCUWEJLITN-OWCLPIDISA-N	OC[C@H]1O[C@@H](CC(=O)NCC2CC2)C=C[C@@H]1NC(=O)c1ccncc1	54638881
13502	BRD-K64122011	BRD-K64122011	YDHFMTCRVQBOGL	YDHFMTCRVQBOGL-RVEYRWIXSA-N	CCC(=O)N(C)C[C@H]1[C@@H]([C@@H](CO)N1C(=O)NC(C)C)c1ccc(cc1)\C=C\C	54651439
13503	BRD-K64127467	BRD-K64127467	UPHSEAQPRHOHRJ	UPHSEAQPRHOHRJ-BERHBOFZSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCN(C)C)OCc2ccccc2-c3c(C1=O)n(C)c4ccccc34	54638019
13504	BRD-K64133040	BRD-K64133040	VLQJEDUGSYPRCL	VLQJEDUGSYPRCL-KAKDDGLXSA-N	COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4OC)c3=O)[C@@H]1N2Cc1ccccc1	54661235
13505	BRD-K64136010	BRD-K64136010	XUIBJKJBLJUMMA	XUIBJKJBLJUMMA-VVLHAWIVSA-N	CN(C)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)C2CCCC2)O1	54657621
13506	BRD-K64147637	BRD-K64147637	XQGYHBQFJUCHTM	XQGYHBQFJUCHTM-JXALWOEJSA-N	COCC#Cc1ccc2c(O[C@H](CN(C)Cc3ccccn3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1	54618872
13507	BRD-K64147688	BRD-K64147688	WYDHQCWIOCTAOJ	WYDHQCWIOCTAOJ-YCYVKTGYSA-N	OC[C@H]1O[C@H](CC(=O)NCc2ccccn2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)C5CCC5)cc34	54646088
13508	BRD-K64157027	ZD-2079	SRBPKVWITYPHQR	SRBPKVWITYPHQR-KRWDZBQOSA-N	O[C@@H](CNCCOc1ccc(CC(O)=O)cc1)c1ccccc1	158794
13509	BRD-K64160028	BRD-K64160028	MLZMDCRGDXOEAW	MLZMDCRGDXOEAW-DVHCVUMVSA-N	COc1cccc(c1)c2cnc3O[C@@H](CN(C)Cc4ccc(F)cc4)[C@H](C)CN([C@H](C)CO)C(=O)c3c2	54624441
13510	BRD-K64169482	BRD-K64169482	HAVPCKYPPPKWEI	HAVPCKYPPPKWEI-DVHCVUMVSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2c(C)noc2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	54637686
13511	BRD-K64178462	BRD-K64178462	IVUAVXPBXQRVFC	IVUAVXPBXQRVFC-PNCHPQGNSA-N	CO[C@@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO	54649077
13512	BRD-K64180195	BRD-K64180195	VFKJMYCCVOFSSP	VFKJMYCCVOFSSP-RNHFSVANSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2F)Oc3ncc(C#CCN(C)C)cc3C1=O	54625239
13513	BRD-K64190282	BRD-K64190282	RQNIZPLHIPGYGU	RQNIZPLHIPGYGU-ISJGIBHGSA-N	COc1cccc(c1)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N([C@H]1C#N)C(=O)c1ccccn1	54649995
13514	BRD-K64217340	BRD-K64217340	VHCZRFPKNWPULV	VHCZRFPKNWPULV-WENCSYSZSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)O)Oc3cc(ccc3S1(=O)=O)c4ccccc4C	54618324
13515	BRD-K64217932	BRD-K64217932	HVXCQDGXUZNQFT	HVXCQDGXUZNQFT-IMWIBFENSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(F)c2)Oc3ncc(C#CC(C)(C)O)cc3C1=O	54618541
13516	BRD-K64233461	BRD-K64233461	MFJAJISBYJYJML	MFJAJISBYJYJML-CNNODRBYSA-N	CC(C)C#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1	54618268
13517	BRD-K64236792	austricine	YMUOZXZDDBRJEP	YMUOZXZDDBRJEP-XRVKQKCJSA-N	C[C@H]1[C@H]2[C@H](OC1=O)[C@H]3C(=CC(=O)C3=C(C)C[C@@H]2O)C	-666
13518	BRD-K64245000	GW-4064	BYTNEISLBIENSA	BYTNEISLBIENSA-UHFFFAOYSA-N	CC(C)c1onc(c1COc2ccc(C=Cc3cccc(c3)C(=O)O)c(Cl)c2)c4c(Cl)cccc4Cl	-666
